code_muni;2023
2502102;5207
2502151;6377
2502201;2286
2502300;4661
2502409;10252
2502508;17598
2502607;5648
2502706;4214
2502805;13613
2502904;5742
2503001;21193
2503100;5335
2503209;66519
2503308;9151
2503407;3291
2503506;16064
2503555;7223
2503605;6602
2503704;63239
2503753;2740
2503803;5753
2503902;6085
2504009;419379
2504033;6970
2504074;3944
2504108;2312
2504157;6889
2504207;4491
2504306;30661
2504355;5254
2504405;18260
2504504;6451
2504603;27605
2504702;4933
2504801;14683
2504850;1824
2504900;17095
2505006;7580
2505105;19719
2505204;6730
2505238;6251
2505279;5254
2505303;2292
2505352;4982
2505402;8067
2505501;3641
2505600;6299
2505709;10380
2505808;3327
2505907;3011
2506004;31231
2506103;11049
2506202;2846
2506251;8179
2506301;57484
2506400;13766
2506509;3242
2506608;5631
2506707;10392
2506806;17692
2506905;23182
2507002;23940
2507101;18382
2507200;10499
2507309;14477
2507408;7516
2507507;833932
2507606;7796
2507705;17007
2507804;6793
2507903;10012
2508000;9234
2508109;4415
2508208;7819
2508307;27730
2508406;3162
2508505;6877
2508554;4797
2508604;12560
2508703;3583
2508802;6046
2508901;44599
2509008;10434
2509057;8999
2509107;21512
2509156;6705
2509206;14139
2509305;8244
2509339;4571
2509370;2543
2509396;6433
2509404;13899
2509503;5812
2509602;4338
2509701;32277
2509800;8791
2509909;8945
2510006;7203
2510105;9724
2510204;5787
2510303;4259
2510402;6060
2510501;3580
2510600;2918
2510659;1720
2510709;2463
2510808;103165
2510907;11834
2511004;3739
2511103;6859
2511202;29662
2511301;16441
2511400;18333
2511509;12311
2511608;6815
2511707;5329
2511806;9340
2511905;16751
2512002;17469
2512036;3830
2512077;4006
2512101;32473
2512200;3915
2512309;21114
2512408;14277
2512507;47658
2512606;1743
2512705;17885
2512721;5766
2512747;2927
2512754;4690
2512762;4738
2512788;1955
2512804;8493
2512903;24581
2513000;3355
2513109;11505
2513158;7670
2513208;5947
2513307;5865
2513356;3227
2513406;14959
2513505;5010
2513604;6569
2513653;2539
2513703;149910
2513802;4402
2513851;2622
2513901;32235
2513927;4327
2513943;2585
2513968;2595
2513984;3137
2514008;4226
2514107;4263
2514206;7126
2514305;5034
2514404;4083
2514453;5891
2514503;19067
2514552;3416
2514602;3242
2514651;1699
2514701;4138
2514800;3411
2514909;7470
2515005;7066
2515104;11040
2515203;3279
2515302;51306
2515401;10291
2515500;13614
2515609;3094
2515708;2942
2515807;6828
2515906;4885
2515930;5054
2515971;8236
2516003;26774
2516102;13968
2516151;3345
2516201;67259
2516300;17166
2516409;8010
2516508;14068
2516607;14101
2516706;14631
2516755;2966
2516805;9892
2516904;14930
2517001;9124
2517100;2668
2517209;4864
2517407;2228
2600054;98462
2600104;40004
2600203;18674
2600302;23779
2600401;26461
2600500;41548
2600609;14033
2600708;35741
2600807;20674
2600906;18205
2601003;10238
2601052;19243
2601102;85088
2601201;77742
2601300;12263
2601409;40121
2601508;10561
2601607;18301
2601706;79507
2601805;11649
2601904;61794
2602001;34478
2602100;44103
2602209;37497
2602308;37316
2602407;9079
2602506;7720
2602605;48645
2602704;12808
2602803;52097
2602902;203440
2603009;30294
2603108;19899
2603207;28827
2603306;11080
2603405;5228
2603454;147771
2603504;17419
2603603;7750
2603702;24344
2603801;18415
2603900;18907
2603926;12239
2604007;79293
2604106;377911
2604155;13119
2604205;32156
2604304;10518
2604403;12984
2604502;20546
2604601;24587
2604700;17131
2604809;10356
2604908;15859
2605004;23518
2605103;37245
